,target
7364,59.3681121
7365,59.52717772
7366,45.33125483
7367,38.64948761
7368,33.9640589
7369,33.37961153
7370,36.45989766
7371,40.64515749
7372,45.16704995
7373,44.54576473
7374,47.91757372
7375,46.94238352
7376,42.29863009
7377,40.12164005
7378,27.86461062
7379,26.10796229
7380,28.29469678
7381,31.65074917
7382,26.43323813
7383,32.21596173
7384,62.45425563
7385,91.93958056
7386,84.82258623
7387,67.90699619
7388,57.63581734
7389,42.70808656
7390,36.76814752
7391,33.04342538
7392,28.3524034
7393,53.63859994
7394,45.64288028
7395,36.31153307
7396,33.50694732
7397,28.16078256
7398,25.54326329
7399,28.41915691
7400,34.78516538
7401,28.47239393
7402,59.6754751
7403,64.43103486
7404,37.5745781
7405,46.24449469
7406,23.93485784
7407,14.08425729
7408,15.42036475
7409,15.60823721
7410,13.50681913
7411,32.35842365
7412,28.15457983
7413,33.29492358
7414,45.54997946
7415,39.79186876
7416,31.44906655
7417,28.25248855
7418,25.85418798
7419,23.59170455
7420,33.45505225
7421,41.13636689
7422,48.1082494
7423,47.86008415
7424,52.15355658
7425,47.74039876
7426,38.459447
7427,39.54577887
7428,35.73536775
7429,27.9624117
7430,20.53446634
7431,19.9501924
7432,17.16648537
7433,17.84118949
7434,27.43609682
7435,30.70927894
7436,41.15370503
7437,47.65501612
7438,42.67105813
7439,36.12660471
7440,20.62487966
7441,20.49136546
7442,24.97631488
7443,34.19481203
7444,24.05052491
7445,30.56451297
7446,32.83129597
7447,51.01032436
7448,57.70952735
7449,68.93837471
7450,66.73028317
7451,51.63494196
7452,26.84309808
7453,15.48795488
7454,17.11216435
7455,14.77945829
7456,13.58375725
7457,24.8144149
7458,33.57879601
7459,41.19067079
7460,39.91425881
7461,31.52090069
7462,23.49582047
7463,24.05721838
7464,23.11537242
7465,21.26235501
7466,31.44188621
7467,28.78056815
7468,29.05795932
7469,52.30864411
7470,47.47648521
7471,51.8263969
7472,60.46567378
7473,80.45102168
7474,71.77412727
7475,59.34500683
7476,51.41882446
7477,37.53997955
7478,29.14348577
7479,32.56072845
7480,36.98878731
7481,38.77085456
7482,43.52067402
7483,51.5709443
7484,43.66320274
7485,37.36367076
7486,30.91614456
7487,27.14501719
7488,26.9883229
7489,26.27376095
7490,27.49679883
7491,30.05738741
7492,39.19947096
7493,66.50744769
7494,100.20059709
7495,98.8940276
7496,81.64023145
7497,67.76824151
7498,57.44575792
7499,52.16409142
7500,45.48860323
7501,45.68437704
7502,44.75545666
7503,44.68861735
7504,38.73465089
7505,42.1188529
7506,42.64241527
7507,41.41230033
7508,39.03970504
7509,25.1491486
7510,19.20689739
7511,20.07637357
7512,25.73859687
7513,20.46325794
7514,20.6831158
7515,30.01823531
7516,44.92050408
7517,79.11404479
7518,98.09873966
7519,86.75776803
7520,73.01821011
7521,63.31789586
7522,54.01126937
7523,45.88919006
7524,39.92928061
7525,35.98978792
7526,39.0371968
7527,36.44926932
7528,37.78596706
7529,38.00995865
7530,39.06234246
7531,33.45696643
7532,23.9302027
7533,17.75311647
7534,21.78407272
7535,16.44013394
7536,16.48260764
7537,22.88130932
7538,31.44280307
7539,51.94667662
7540,78.35969117
7541,89.7800643
7542,96.08194813
7543,83.47120593
7544,77.10639625
7545,58.70782192
7546,52.76336481
7547,50.74417842
7548,46.35512596
7549,52.21086887
7550,56.89389309
7551,64.11938197
7552,64.8053017
7553,48.31002994
7554,45.96716156
7555,43.71938942
7556,24.07939546
7557,19.71177359
7558,19.44152374
7559,22.65498463
7560,21.44433963
7561,37.03640584
7562,56.79609184
7563,71.94346241
7564,46.65301739
7565,37.35981479
7566,31.69212484
7567,23.78056887
7568,25.23271753
7569,61.03185658
7570,38.26530787
7571,30.50356452
7572,52.85062836
7573,61.96358197
7574,64.99753629
7575,59.97305237
7576,45.40848758
7577,33.76263983
7578,29.14138041
7579,26.55673357
7580,24.27392983
7581,25.23865555
7582,24.79112938
7583,29.70197316
7584,40.86309399
7585,68.93058496
7586,84.85628117
7587,103.76019748
7588,95.56784678
7589,91.2159619
7590,82.44259467
7591,66.74381288
7592,58.08712145
7593,50.73081624
7594,46.37326418
7595,51.33120055
7596,57.14197509
7597,70.80620335
7598,79.99805932
7599,32.06600246
7600,24.85106528
7601,25.05689171
7602,22.81466648
7603,23.20469234
7604,25.11270606
7605,32.95802423
7606,29.48146681
7607,41.56168045
7608,58.23474608
7609,62.00976642
7610,54.8685562
7611,44.65955776
7612,36.00085885
7613,35.79233661
7614,49.02787054
7615,40.28817156
7616,18.38657019
7617,26.31345142
7618,45.27328039
7619,73.45278126
7620,92.09323563
7621,54.07575468
7622,32.30505997
7623,26.3234256
7624,23.17507994
7625,21.89817192
7626,20.15894691
7627,20.05427289
7628,25.04299949
7629,25.54176652
7630,38.3842233
7631,55.9614236
7632,81.14808466
7633,83.68440061
7634,87.12333337
7635,86.97673223
7636,70.04206245
7637,52.22465391
7638,45.09713193
7639,33.98126183
7640,28.58416434
7641,35.82228788
7642,37.32904995
7643,51.92130097
7644,43.68638036
7645,36.9988844
7646,33.73190922
7647,37.97778298
7648,32.31628106
7649,26.52497521
7650,30.64943227
7651,28.3512531
7652,30.92871788
7653,35.25388306
7654,65.96437098
7655,91.539644
7656,73.89780329
7657,42.66692741
7658,32.61967462
7659,26.72801288
7660,23.90105178
7661,18.23206909
7662,18.64528783
7663,20.70570472
7664,16.91971642
7665,39.26534962
7666,43.2305763
7667,42.87825819
7668,45.28215658
7669,38.14703267
7670,32.63517994
7671,31.73540545
7672,28.50990162
7673,29.91939428
7674,27.25498403
7675,34.39854379
7676,55.84524792
7677,71.75606644
7678,77.77529804
7679,65.09486889
7680,51.40441404
7681,46.45980632
7682,59.28022064
7683,56.59658112
7684,47.97910929
7685,28.08470292
7686,22.25748518
7687,24.44082151
7688,26.57909865
7689,35.42809901
7690,25.23500764
7691,20.07920157
7692,21.67576543
7693,22.32918366
7694,31.09653046
7695,28.52383197
7696,27.85288555
7697,26.92469196
7698,31.46744527
7699,43.55291933
7700,91.2980898
7701,104.64932967
7702,89.74437941
7703,85.29019664
7704,65.19906861
7705,50.5967507
7706,46.85417773
7707,43.21913857
7708,35.51791704
7709,28.90195681
7710,31.09198538
7711,36.24214443
7712,40.67967434
7713,51.83919099
7714,45.10872787
7715,44.40145611
7716,57.14763076
7717,55.57230967
7718,33.92478747
7719,31.68754178
7720,26.32156011
7721,36.38542008
7722,39.93188244
7723,71.67288861
7724,66.83786591
7725,99.61542816
7726,110.55894997
7727,80.14573419
7728,61.38288719
7729,64.77451653
7730,61.45798201
7731,59.52434761
7732,54.23340619
7733,54.53253333
7734,53.99083002
7735,56.44027102
7736,74.59935059
7737,79.79646141
7738,55.03408139
7739,39.15185382
7740,42.94272139
7741,49.23702861
7742,49.74394402
7743,51.91397555
7744,58.48155023
7745,59.74469567
7746,61.39386453
7747,47.04827439
7748,37.3588946
7749,36.46909454
7750,37.15824739
7751,23.28074204
7752,17.69577662
7753,14.06061977
7754,16.17421137
7755,18.52497309
7756,19.22444878
7757,27.97831491
7758,42.69705494
7759,58.33489704
7760,63.64233502
7761,52.76970415
7762,46.23644993
7763,45.7974957
7764,44.99635769
7765,41.06362616
7766,47.26616633
7767,53.71236145
7768,60.94892404
7769,66.70221882
7770,67.77701907
7771,56.38366535
7772,55.08292984
7773,43.76689169
7774,36.10228955
7775,30.15372641
7776,31.1355633
7777,38.27982171
7778,35.75051465
7779,26.08482145
7780,31.63667164
7781,53.56785921
7782,52.40445275
7783,55.22340278
7784,39.24306478
7785,45.73581668
7786,46.34993952
7787,62.79245415
7788,65.89812966
7789,64.28847737
7790,77.05274787
7791,86.25226375
7792,102.19209606
7793,104.56488644
7794,62.59894634
7795,52.03519664
7796,63.28783687
7797,60.31517351
7798,57.25972347
7799,51.22693082
7800,46.21794097
7801,41.60087565
7802,41.47203805
7803,39.71197988
7804,37.72735093
7805,51.90726672
7806,61.68110092
7807,48.35324128
7808,35.56712673
7809,38.20955303
7810,68.03344262
7811,70.35186129
7812,65.63920346
7813,63.60173683
7814,40.91566449
7815,28.79876687
7816,27.97054494
7817,31.85155686
7818,37.23170694
7819,38.02179198
7820,41.57152768
7821,44.65465523
7822,53.04772893
7823,46.44461424
7824,49.50764616
7825,55.10348005
7826,55.03340565
7827,45.52971098
7828,48.02416248
7829,48.91181518
7830,48.42462603
7831,46.13033027
7832,43.14555858
7833,39.41548409
7834,39.05084201
7835,31.3380066
7836,22.91103748
7837,19.43675943
7838,16.92828044
7839,16.90477015
7840,13.67717281
7841,17.97614193
7842,24.56040139
7843,25.52611223
7844,28.65180831
7845,37.38071048
7846,39.03220178
7847,41.27627576
7848,32.0069921
7849,38.51137463
7850,35.89858154
7851,35.43773218
7852,48.64518957
7853,86.99508567
7854,97.28307507
7855,78.1237933
7856,67.92801316
7857,54.85419501
7858,41.57857818
7859,33.7791729
7860,32.19488151
7861,32.81271051
7862,30.52279513
7863,26.28993053
7864,31.15790167
7865,36.10358555
7866,51.77142159
7867,49.38730329
7868,40.8265768
7869,39.26160884
7870,37.12266193
7871,31.39192184
7872,32.95431343
7873,42.96125445
7874,61.87719199
7875,88.76361382
7876,108.57886737
7877,97.85110364
7878,80.76844184
7879,78.65439876
7880,63.3284179
7881,48.67534067
7882,38.66909682
7883,27.30637157
7884,26.0836222
7885,25.53923731
7886,36.00511407
7887,46.49525559
7888,59.72194945
7889,62.58996284
7890,50.28537678
7891,39.47836681
7892,30.55492443
7893,42.73799011
7894,47.22577043
7895,45.21232743
7896,42.88046837
7897,57.3631261
7898,67.42861751
7899,82.39328229
7900,85.59213708
7901,74.65524173
7902,65.41230251
7903,56.87185643
7904,39.32660407
7905,29.52324167
7906,28.86384537
7907,36.78995041
7908,39.39683764
7909,36.55599346
7910,34.34823456
7911,40.86172067
7912,54.65032212
7913,67.60589907
7914,70.48414192
7915,62.61051435
7916,27.69603079
7917,29.26125205
7918,28.95914612
7919,33.53903124
7920,29.08219854
7921,42.63818408
7922,57.24998412
7923,46.89703647
7924,38.74811077
7925,29.57713539
7926,24.83662439
7927,45.51940758
7928,58.48518556
7929,42.09351815
7930,35.66085966
7931,39.67964234
7932,40.98590896
7933,45.78882974
7934,53.72422662
7935,65.71247351
7936,80.94436247
7937,62.0665814
7938,47.12677739
7939,27.55433848
7940,29.19530047
7941,31.39731494
7942,27.63433854
7943,32.91363394
7944,36.40729754
7945,47.40262715
7946,39.12974475
7947,44.6720683
7948,95.81380089
7949,97.52918536
7950,83.13147144
7951,64.5907703
7952,59.06877915
7953,50.96604117
7954,55.15449079
7955,55.46891424
7956,58.62604603
7957,71.66910863
7958,83.86689518
7959,71.06842991
7960,66.17559073
7961,70.84986483
7962,36.01009846
7963,32.37454394
7964,38.16167425
7965,43.37433072
7966,44.57885226
7967,72.30994095
7968,76.81106454
7969,69.90700481
7970,62.0482867
7971,85.6284681
7972,69.96438905
7973,52.56174368
7974,67.39327893
7975,47.07251353
7976,49.52235448
7977,48.43071155
7978,52.68917891
7979,58.15512745
7980,64.52562819
7981,64.65726629
7982,82.02880854
7983,74.33024985
7984,46.50452784
7985,34.43708061
7986,38.45899697
7987,35.84639525
7988,36.16199457
7989,33.75411243
7990,42.15406106
7991,52.13390925
7992,86.64278433
7993,58.31593123
7994,66.81419032
7995,42.87584084
7996,30.0372005
7997,23.24910689
7998,25.61730775
7999,25.79843877
8000,27.19236739
8001,28.61457015
8002,30.99849668
8003,46.27475182
8004,53.68080644
8005,45.75847793
8006,50.57307765
8007,47.93358946
8008,36.32675347
8009,28.45648948
8010,28.39057941
8011,30.59656028
8012,29.7924862
8013,33.71223089
8014,45.13479741
8015,73.80295285
8016,84.16934834
8017,77.07781584
8018,72.74780875
8019,70.35793396
8020,59.51443955
8021,56.52095456
8022,53.68782167
8023,51.86557335
8024,50.80941714
8025,55.9506405
8026,64.06604589
8027,61.99530332
8028,56.74593318
8029,51.89217042
8030,34.82537136
8031,17.54635726
8032,16.66879092
8033,18.07279546
8034,16.08745879
8035,36.96665013
8036,37.87789913
8037,36.54192395
8038,27.82559786
8039,22.02657625
8040,20.41292725
8041,24.11322422
8042,21.14828611
8043,19.6795902
8044,22.23125695
8045,42.0617734
8046,57.09669644
8047,52.85033397
8048,53.01663626
8049,49.57183736
8050,37.21126798
8051,33.04361782
8052,36.15208447
8053,44.30049114
8054,52.94038339
8055,62.59995157
8056,60.40674406
8057,71.48324264
8058,95.43509575
8059,157.20932334
8060,100.58515025
8061,75.75514129
8062,68.71316765
8063,58.10173845
8064,51.29141857
8065,47.56014745
8066,40.18478612
8067,36.44326994
8068,33.84033608
8069,34.87882638
8070,36.1395445
8071,46.68068252
8072,57.1371838
8073,58.90821921
8074,68.75223103
8075,73.02160134
8076,59.07824957
8077,46.18043601
8078,44.33910292
8079,41.62631843
8080,64.99226632
8081,117.50756482
8082,156.42041117
8083,175.8402862
8084,87.30797938
8085,71.18467397
8086,55.39812875
8087,49.32633458
8088,43.00926938
8089,39.42952372
8090,37.25807797
8091,34.93739938
8092,34.60990779
8093,42.89347882
8094,54.85211391
8095,51.2564511
8096,59.26015764
8097,68.44471764
8098,61.02162308
8099,77.84231488
8100,48.61123668
8101,32.71492503
8102,35.12315653
8103,36.40899223
8104,45.17764284
8105,61.15677494
8106,78.99635367
8107,105.89365612
8108,101.43127502
8109,80.69783518
8110,54.06338055
8111,55.12951013
8112,53.54458101
8113,51.39261606
8114,56.22065796
8115,66.79187007
8116,85.13879592
8117,87.80135419
8118,86.47248794
8119,34.11501525
8120,21.49384805
8121,21.42230592
8122,19.88501014
8123,16.01014798
8124,14.5317742
8125,17.30385515
8126,28.14561165
8127,45.63391743
8128,52.85206715
8129,70.67989282
8130,51.4829729
8131,43.02309205
8132,50.2435805
8133,44.92873941
8134,38.77276553
8135,43.58326016
8136,27.37350467
8137,34.96719051
8138,36.97939782
8139,24.18709011
8140,23.25783135
8141,24.13818769
8142,24.60249061
8143,20.98601488
8144,20.01158506
8145,19.37903213
8146,21.69012162
8147,25.87010315
8148,42.68435321
8149,70.18989241
8150,76.10399499
8151,76.15506363
8152,58.91746258
8153,58.51693552
8154,67.74166347
8155,60.40601406
8156,52.96593971
8157,45.48301305
8158,39.6755596
8159,19.82613699
8160,31.18690193
8161,45.601955
8162,45.15181558
8163,44.62171562
8164,36.74175246
8165,26.82592011
8166,21.13566401
8167,23.17107089
8168,19.54266337
8169,24.68281891
8170,22.65343046
8171,31.85407308
8172,51.87676206
8173,74.26148033
8174,71.56340688
8175,64.83885065
8176,51.18071187
8177,34.37196637
8178,21.39670011
8179,27.29831355
8180,21.9032262
8181,19.49250879
8182,28.37482685
8183,46.04905052
8184,55.60710013
8185,56.40891949
8186,56.03667093
8187,43.22196145
8188,22.05882728
8189,19.731774
8190,20.11464251
8191,22.836027
8192,27.35637889
8193,130.60128226
8194,125.17869566
8195,84.6832222
8196,105.09858657
8197,97.16890959
8198,41.9712373
8199,28.9713168
8200,37.55631438
8201,27.54705365
8202,46.36877479
8203,73.40702953
8204,82.82189547
8205,95.84034956
8206,113.08068347
8207,101.77015585
8208,44.1109494
8209,42.20954176
8210,50.1035003
8211,64.13545747
8212,145.25318578
8213,160.78349576
8214,135.83208537
8215,135.74927848
8216,121.94331398
8217,101.57646564
8218,89.08371323
8219,80.00890889
8220,48.98173357
8221,22.93041529
8222,18.85746716
8223,23.17249664
8224,33.37427607
8225,29.12934578
8226,36.72934237
8227,57.58427098
8228,51.96008863
8229,36.09145271
8230,18.36824764
8231,26.30679025
8232,24.35198181
8233,25.14806681
8234,28.35786191
8235,53.92478465
8236,61.51843653
8237,54.37309255
8238,59.67438657
8239,49.35319915
8240,75.97174917
8241,62.42649907
8242,29.29830869
8243,43.42198189
8244,20.3335391
8245,14.20947525
8246,26.37255803
8247,28.2947704
8248,34.71139966
8249,46.91792773
8250,44.82991468
8251,34.90087849
8252,31.12734642
8253,28.86089089
8254,23.83014171
8255,25.95370415
8256,31.87677445
8257,48.92146225
8258,60.66055065
8259,91.08965234
8260,88.18288921
8261,75.43912387
8262,46.54590648
8263,41.4222786
8264,35.52763261
8265,28.18827515
8266,18.0839783
8267,16.0101115
8268,15.72843037
8269,13.98652593
8270,19.10038193
8271,35.92112055
8272,44.15190005
8273,42.75255075
8274,41.87385086
8275,40.41185946
8276,42.43886722
8277,44.44074395
8278,40.35567882
8279,44.14244476
8280,64.83858058
8281,82.41434267
8282,93.17476689
8283,87.71116663
8284,75.56905866
8285,70.86273716
8286,58.91525806
8287,49.33353623
8288,44.07833821
8289,40.50664827
8290,34.35774092
8291,33.86295287
8292,34.54811226
8293,37.81667787
8294,41.64382191
8295,40.29981146
8296,42.92092924
8297,35.77701086
8298,38.73163607
8299,43.47550272
8300,23.08245252
8301,29.20333546
8302,53.91699196
8303,53.49676775
8304,111.61261893
8305,99.27920416
8306,110.6438954
8307,113.77815263
8308,99.43832083
8309,75.92727443
8310,66.03717004
8311,55.944721
8312,48.73415185
8313,43.51168504
8314,20.43518455
8315,30.6975381
8316,32.04701676
8317,45.08999877
8318,67.6347872
8319,51.67605974
8320,66.93314623
8321,67.24430934
8322,60.27147139
8323,70.76565684
8324,73.48077286
8325,83.33938627
8326,85.95597307
8327,79.81300823
8328,68.7346405
8329,61.3781555
8330,53.60459314
8331,57.83133471
8332,39.97252557
8333,31.7550381
8334,24.72484504
8335,23.22582415
8336,22.02000028
8337,25.65884484
8338,28.35889305
8339,34.17642797
8340,42.77684519
8341,59.12338801
8342,57.44239539
8343,51.40093296
8344,56.21735339
8345,66.39939532
8346,67.59280117
8347,61.08905515
8348,57.02160875
8349,52.06716873
8350,56.24451247
8351,49.77091697
8352,43.11750191
8353,37.49226011
8354,32.98378603
8355,23.45149966
8356,26.21498593
8357,27.44276869
8358,29.01062921
8359,37.1701653
8360,42.08591893
8361,52.92582564
8362,67.06538683
8363,82.63270865
8364,71.68902264
8365,34.69726164
8366,31.1797288
8367,42.65143079
8368,46.43246549
8369,33.88793603
8370,69.05578189
8371,81.13232949
8372,88.90283949
8373,83.0038328
8374,95.18136731
8375,72.03661654
8376,63.08860615
8377,51.09884219
8378,31.61700648
8379,24.86592502
8380,28.94833797
8381,47.40338865
8382,45.48866931
8383,53.069815
8384,77.23598191
8385,67.61954813
8386,55.36399938
8387,61.37677165
8388,40.4340763
8389,35.27704994
8390,37.19192495
8391,29.17307485
8392,31.03512413
8393,76.0774683
8394,103.07026698
8395,138.02667088
8396,122.93872446
8397,114.17567093
8398,98.11914319
8399,96.83805271
8400,92.41574815
8401,82.89967165
8402,73.02411793
8403,48.74850297
8404,35.84546235
8405,37.1675526
8406,40.44955455
8407,49.73032056
8408,59.16221363
8409,58.68474877
8410,58.74973517
8411,49.28758662
8412,68.91155578
8413,83.00916403
8414,92.28913689
8415,146.98852731
8416,181.15758813
8417,174.59256246
8418,124.80807798
8419,99.10137344
8420,85.44596818
8421,66.18452704
8422,57.28198256
8423,46.45806692
8424,40.01919553
8425,36.28827463
8426,33.90335494
8427,32.01329402
8428,34.66370556
8429,38.91725596
8430,49.98727793
8431,57.31528917
8432,50.83370914
8433,53.73549309
8434,61.15530661
8435,57.29371092
8436,50.41589662
8437,53.97235731
8438,54.79552532
8439,68.58890122
8440,54.23875516
8441,28.80342777
8442,25.11244824
8443,24.42201807
8444,27.14407724
8445,38.52086296
8446,33.84619402
8447,15.29277047
8448,15.09042994
8449,15.35353369
8450,14.14112565
8451,17.69948581
8452,35.07876421
8453,48.51936033
8454,55.11187876
8455,58.16642912
8456,39.70848826
8457,36.42477418
8458,28.0334267
8459,36.44800962
8460,47.70851843
8461,51.44845758
8462,56.87072105
8463,51.36048514
8464,50.14927716
8465,45.13175859
8466,42.58398546
8467,36.9608367
8468,34.49950873
8469,30.37837648
8470,26.82433032
8471,25.638881
